,Date,Turnover,%Deliverble,Last,EPS,P.E ratio,Year
0,26-05-2008,172637000000000.0,0.2888,505.1,167,3.024550898203593,2008
1,27-05-2008,248837000000000.0,0.1558,564.0,167,3.377245508982036,2008
2,28-05-2008,283753000000000.0,0.1689,643.0,167,3.8502994011976046,2008
3,29-05-2008,298292000000000.0,0.2225,634.5,167,3.7994011976047903,2008
4,30-05-2008,194593000000000.0,0.1514,647.0,167,3.874251497005988,2008
5,02-06-2008,150691000000000.0,0.1562,687.0,167,4.11377245508982,2008
6,03-06-2008,153108000000000.0,0.1704,670.55,167,4.015269461077844,2008
7,04-06-2008,170632000000000.0,0.2597,595.0,167,3.562874251497006,2008
8,05-06-2008,82115200000000.0,0.1248,631.5,167,3.781437125748503,2008
9,06-06-2008,49943300000000.0,0.0824,635.0,167,3.802395209580838,2008
10,09-06-2008,47395800000000.0,0.1668,645.0,167,3.8622754491017965,2008
11,10-06-2008,61389700000000.0,0.1642,672.0,167,4.023952095808383,2008
12,11-06-2008,49750300000000.0,0.2999,641.1,167,3.838922155688623,2008
13,12-06-2008,25448500000000.0,0.2044,602.0,167,3.604790419161677,2008
14,13-06-2008,27556600000000.0,0.1762,577.0,167,3.4550898203592815,2008
15,16-06-2008,30092800000000.0,0.3031,613.1,167,3.6712574850299404,2008
16,17-06-2008,15281400000000.0,0.1672,610.0,167,3.6526946107784433,2008
17,18-06-2008,8618600000000.0,0.1876,595.0,167,3.562874251497006,2008
18,19-06-2008,28755400000000.0,0.3749,613.0,167,3.6706586826347305,2008
19,20-06-2008,16594200000000.0,0.2086,569.0,167,3.407185628742515,2008
20,23-06-2008,28933800000000.0,0.4965,566.55,167,3.39251497005988,2008
21,24-06-2008,16246600000000.0,0.3135,547.1,167,3.276047904191617,2008
22,25-06-2008,7015310000000.0,0.2517,580.0,167,3.4730538922155687,2008
23,26-06-2008,7945010000000.0,0.3229,588.0,167,3.5209580838323356,2008
24,27-06-2008,9627510000000.0,0.5149,565.0,167,3.3832335329341316,2008
25,30-06-2008,5827430000000.0,0.6195,523.0,167,3.1317365269461077,2008
26,01-07-2008,4463490000000.0,0.6569,526.5,167,3.1526946107784433,2008
27,02-07-2008,11401700000000.0,0.7628,518.0,167,3.1017964071856285,2008
28,03-07-2008,14570600000000.0,0.8067,455.0,167,2.7245508982035926,2008
29,04-07-2008,4794090000000.0,0.4536,499.05,167,2.988323353293413,2008
30,07-07-2008,21538500000000.0,0.6997,518.0,167,3.1017964071856285,2008
31,08-07-2008,11954300000000.0,0.5974,513.1,167,3.0724550898203593,2008
32,09-07-2008,4825920000000.0,0.4291,517.9,167,3.101197604790419,2008
33,10-07-2008,4262240000000.0,0.3383,510.0,167,3.053892215568862,2008
34,11-07-2008,2280410000000.0,0.3262,477.0,167,2.856287425149701,2008
35,14-07-2008,3722430000000.0,0.5666,458.0,167,2.7425149700598803,2008
36,15-07-2008,2396740000000.0,0.6907,436.05,167,2.611077844311377,2008
37,16-07-2008,11459700000000.0,0.8305,424.1,167,2.5395209580838323,2008
38,17-07-2008,16466000000000.0,0.8701,421.0,167,2.5209580838323356,2008
39,18-07-2008,6980750000000.0,0.731,406.65,167,2.4350299401197604,2008
40,21-07-2008,4517210000000.0,0.8449,411.0,167,2.461077844311377,2008
41,22-07-2008,5270170000000.0,0.8317,420.9,167,2.5203592814371256,2008
42,23-07-2008,22836100000000.0,0.7327,437.15,167,2.6176646706586824,2008
43,24-07-2008,6633620000000.0,0.4984,455.0,167,2.7245508982035926,2008
44,25-07-2008,1746120000000.0,0.6502,446.0,167,2.6706586826347305,2008
45,28-07-2008,668936000000.0,0.3777,435.0,167,2.604790419161677,2008
46,29-07-2008,2319720000000.0,0.8766,430.0,167,2.5748502994011977,2008
47,30-07-2008,626955000000.0,0.4545,435.5,167,2.6077844311377247,2008
48,31-07-2008,612378000000.0,0.3843,435.0,167,2.604790419161677,2008
49,01-08-2008,1044550000000.0,0.6022,442.0,167,2.6467065868263475,2008
50,04-08-2008,546743000000.0,0.6727,454.95,167,2.724251497005988,2008
51,05-08-2008,727720000000.0,0.5977,467.0,167,2.7964071856287425,2008
52,06-08-2008,2240260000000.0,0.7065,482.0,167,2.8862275449101795,2008
53,07-08-2008,6392450000000.0,0.5337,522.55,167,3.1290419161676644,2008
54,08-08-2008,2101270000000.0,0.4071,520.0,167,3.1137724550898205,2008
55,11-08-2008,13135200000000.0,0.4626,540.0,167,3.2335329341317367,2008
56,12-08-2008,2888490000000.0,0.5632,528.4,167,3.164071856287425,2008
57,13-08-2008,4187590000000.0,0.4536,540.6,167,3.237125748502994,2008
58,14-08-2008,1487510000000.0,0.4741,530.0,167,3.1736526946107784,2008
59,18-08-2008,2732810000000.0,0.8441,521.95,167,3.1254491017964074,2008
60,19-08-2008,9381090000000.0,0.9037,549.05,167,3.2877245508982034,2008
61,20-08-2008,1591100000000.0,0.3999,530.0,167,3.1736526946107784,2008
62,21-08-2008,1452120000000.0,0.3742,526.9,167,3.155089820359281,2008
63,22-08-2008,1270040000000.0,0.7432,522.0,167,3.125748502994012,2008
64,25-08-2008,1622890000000.0,0.8142,522.55,167,3.1290419161676644,2008
65,26-08-2008,2608390000000.0,0.3945,527.0,167,3.155688622754491,2008
66,27-08-2008,2340450000000.0,0.6064,517.15,167,3.0967065868263473,2008
67,28-08-2008,3724170000000.0,0.696,540.0,167,3.2335329341317367,2008
68,29-08-2008,2700220000000.0,0.4343,537.05,167,3.2158682634730535,2008
69,01-09-2008,518783000000.0,0.4598,531.0,167,3.179640718562874,2008
70,02-09-2008,971204000000.0,0.6662,534.1,167,3.1982035928143713,2008
71,04-09-2008,1787410000000.0,0.7779,527.0,167,3.155688622754491,2008
72,05-09-2008,1812060000000.0,0.4778,523.25,167,3.1332335329341316,2008
73,08-09-2008,2051630000000.0,0.8704,519.0,167,3.1077844311377247,2008
74,09-09-2008,3786980000000.0,0.8921,521.0,167,3.1197604790419162,2008
75,10-09-2008,3625430000000.0,0.7152,523.0,167,3.1317365269461077,2008
76,11-09-2008,2331810000000.0,0.5474,479.05,167,2.8685628742514973,2008
77,12-09-2008,1115290000000.0,0.4335,470.2,167,2.815568862275449,2008
78,15-09-2008,738187000000.0,0.3889,443.5,167,2.655688622754491,2008
79,16-09-2008,11355800000000.0,0.8895,395.5,167,2.3682634730538923,2008
80,17-09-2008,2292460000000.0,0.3838,403.65,167,2.417065868263473,2008
81,18-09-2008,1535210000000.0,0.5189,370.0,167,2.215568862275449,2008
82,19-09-2008,5351110000000.0,0.6407,373.15,167,2.2344311377245507,2008
83,22-09-2008,3389420000000.0,0.733,390.0,167,2.3353293413173652,2008
84,23-09-2008,630720000000.0,0.6501,383.05,167,2.2937125748502996,2008
85,24-09-2008,483231000000.0,0.6098,389.9,167,2.3347305389221558,2008
86,25-09-2008,1183030000000.0,0.702,398.3,167,2.3850299401197605,2008
87,26-09-2008,423725000000.0,0.6177,380.0,167,2.2754491017964074,2008
88,29-09-2008,1338600000000.0,0.8529,373.75,167,2.2380239520958085,2008
89,30-09-2008,1086710000000.0,0.7273,380.05,167,2.275748502994012,2008
90,01-10-2008,649775000000.0,0.526,365.0,167,2.18562874251497,2008
91,03-10-2008,2510430000000.0,0.792,350.0,167,2.095808383233533,2008
92,06-10-2008,1300330000000.0,0.8867,301.3,167,1.804191616766467,2008
93,07-10-2008,410058000000.0,0.4807,294.0,167,1.7604790419161678,2008
94,08-10-2008,494799000000.0,0.6462,243.0,167,1.4550898203592815,2008
95,10-10-2008,2709070000000.0,0.9711,195.45,167,1.1703592814371258,2008
96,13-10-2008,818754000000.0,0.6718,185.0,167,1.1077844311377245,2008
97,14-10-2008,668709000000.0,0.7994,187.0,167,1.1197604790419162,2008
98,15-10-2008,445652000000.0,0.757,172.05,167,1.030239520958084,2008
99,16-10-2008,1142950000000.0,0.9491,164.0,167,0.9820359281437125,2008
100,17-10-2008,1178770000000.0,0.9019,160.0,167,0.9580838323353293,2008
101,20-10-2008,5345110000000.0,0.9771,155.0,167,0.9281437125748503,2008
102,21-10-2008,1193340000000.0,0.8713,150.0,167,0.8982035928143712,2008
103,22-10-2008,328013000000.0,0.6305,148.5,167,0.8892215568862275,2008
104,23-10-2008,376620000000.0,0.8994,140.0,167,0.8383233532934131,2008
105,24-10-2008,420884000000.0,0.9151,126.6,167,0.7580838323353293,2008
106,27-10-2008,42763945000.0,0.9864,113.95,167,0.6823353293413174,2008
107,28-10-2008,63207430000.0,0.6875,114.1,167,0.6832335329341317,2008
108,29-10-2008,378389000000.0,0.7272,111.8,167,0.6694610778443114,2008
109,31-10-2008,661469000000.0,0.7168,118.0,167,0.7065868263473054,2008
110,03-11-2008,36398200000000.0,0.9977,122.5,167,0.7335329341317365,2008
111,04-11-2008,893751000000.0,0.8006,122.9,167,0.7359281437125749,2008
112,05-11-2008,794057000000.0,0.8436,125.05,167,0.7488023952095808,2008
113,06-11-2008,1524830000000.0,0.9732,123.9,167,0.7419161676646707,2008
114,07-11-2008,415891000000.0,0.9373,128.1,167,0.767065868263473,2008
115,10-11-2008,552748000000.0,0.8718,134.0,167,0.8023952095808383,2008
116,11-11-2008,133722000000.0,0.8311,140.05,167,0.8386227544910181,2008
117,12-11-2008,1245270000000.0,0.9099,141.5,167,0.8473053892215568,2008
118,14-11-2008,410122000000.0,0.9269,137.0,167,0.8203592814371258,2008
119,17-11-2008,272876000000.0,0.8438,130.5,167,0.781437125748503,2008
120,18-11-2008,99303745000.0,0.6237,124.5,167,0.7455089820359282,2008
121,19-11-2008,1316180000000.0,0.904,120.0,167,0.718562874251497,2008
122,20-11-2008,544728000000.0,0.9535,118.0,167,0.7065868263473054,2008
123,21-11-2008,567611000000.0,0.7154,113.1,167,0.677245508982036,2008
124,24-11-2008,1106920000000.0,0.9696,109.0,167,0.6526946107784432,2008
125,25-11-2008,1905030000000.0,0.9593,103.55,167,0.620059880239521,2008
126,26-11-2008,429451000000.0,0.9378,99.0,167,0.592814371257485,2008
127,28-11-2008,1788710000000.0,0.9706,96.0,167,0.5748502994011976,2008
128,01-12-2008,1678210000000.0,0.9834,94.0,167,0.562874251497006,2008
129,02-12-2008,119287000000.0,0.75,92.0,167,0.5508982035928144,2008
130,03-12-2008,35789700000000.0,0.9992,91.0,167,0.5449101796407185,2008
131,04-12-2008,3015420000000.0,0.9851,96.25,167,0.5763473053892215,2008
132,05-12-2008,301167000000.0,0.9235,99.8,167,0.5976047904191617,2008
133,08-12-2008,76483040000.0,0.667,104.8,167,0.6275449101796406,2008
134,10-12-2008,3896230000000.0,0.9753,109.4,167,0.6550898203592814,2008
135,11-12-2008,294827000000.0,0.8125,106.6,167,0.6383233532934132,2008
136,12-12-2008,402853000000.0,0.94,105.6,167,0.6323353293413173,2008
137,15-12-2008,502009000000.0,0.9297,108.0,167,0.6467065868263473,2008
138,16-12-2008,5658860000000.0,0.9868,106.15,167,0.6356287425149701,2008
139,17-12-2008,380057000000.0,0.914,100.95,167,0.6044910179640719,2008
140,18-12-2008,105852000000.0,0.5808,106.0,167,0.6347305389221557,2008
141,19-12-2008,608078000000.0,0.9479,110.85,167,0.6637724550898203,2008
142,22-12-2008,2806030000000.0,0.6666,116.4,167,0.6970059880239521,2008
143,23-12-2008,332001000000.0,0.7996,121.15,167,0.7254491017964072,2008
144,24-12-2008,187042000000.0,0.8312,127.25,167,0.7619760479041916,2008
145,26-12-2008,1126340000000.0,0.7805,133.65,167,0.8002994011976048,2008
146,29-12-2008,1444760000000.0,0.7596,140.35,167,0.8404191616766467,2008
147,30-12-2008,2113380000000.0,0.718,147.4,167,0.8826347305389222,2008
148,31-12-2008,1718660000000.0,0.6874,151.95,167,0.909880239520958,2008
149,01-01-2009,556751000000.0,0.2446,146.3,167,0.8760479041916168,2008
150,02-01-2009,388082000000.0,0.6979,158.0,167,0.9461077844311377,2008
151,05-01-2009,214039000000.0,0.4866,165.9,167,0.9934131736526947,2008
152,06-01-2009,2280560000000.0,0.8301,174.2,167,1.0431137724550898,2008
153,07-01-2009,2344850000000.0,0.7223,176.65,167,1.0577844311377247,2008
154,09-01-2009,566511000000.0,0.7702,181.5,167,1.0868263473053892,2008
155,12-01-2009,761221000000.0,0.6443,189.8,167,1.1365269461077845,2008
156,13-01-2009,578007000000.0,0.6513,198.85,167,1.1907185628742514,2008
157,14-01-2009,150391000000.0,0.8795,208.8,167,1.250299401197605,2008
158,15-01-2009,3342500000000.0,0.9594,198.4,167,1.1880239520958085,2008
159,16-01-2009,223316000000.0,0.9981,188.5,167,1.1287425149700598,2008
160,19-01-2009,32506650000.0,0.7493,179.1,167,1.0724550898203593,2008
161,20-01-2009,1202680000000.0,0.2652,188.1,167,1.1263473053892215,2008
162,21-01-2009,10397600000000.0,0.9509,178.7,167,1.070059880239521,2008
163,22-01-2009,730784000000.0,0.632,172.0,167,1.029940119760479,2008
164,23-01-2009,466513000000.0,0.7424,164.1,167,0.9826347305389221,2008
165,27-01-2009,181689000000.0,0.6861,157.55,167,0.9434131736526947,2008
166,28-01-2009,529898000000.0,0.6223,167.95,167,1.005688622754491,2008
167,29-01-2009,411597000000.0,0.574,165.05,167,0.9883233532934133,2008
168,30-01-2009,409179000000.0,0.5294,172.05,167,1.030239520958084,2008
169,02-02-2009,77761125000.0,0.5418,165.5,167,0.9910179640718563,2008
170,03-02-2009,3590180000000.0,0.9535,158.0,167,0.9461077844311377,2008
171,04-02-2009,118887000000.0,0.4359,152.5,167,0.9131736526946108,2008
172,05-02-2009,70373330000.0,0.7359,151.75,167,0.9086826347305389,2008
173,06-02-2009,87746635000.0,0.6377,148.9,167,0.8916167664670659,2008
174,09-02-2009,479861000000.0,0.8882,141.0,167,0.844311377245509,2008
175,10-02-2009,806891000000.0,0.4181,145.15,167,0.8691616766467066,2008
176,11-02-2009,207031000000.0,0.727,143.0,167,0.8562874251497006,2008
177,12-02-2009,417618000000.0,0.8076,139.2,167,0.8335329341317365,2008
178,13-02-2009,268710000000.0,0.4873,143.55,167,0.8595808383233534,2008
179,16-02-2009,150762000000.0,0.7404,140.0,167,0.8383233532934131,2008
180,17-02-2009,221470000000.0,0.5946,141.05,167,0.8446107784431138,2008
181,18-02-2009,143549000000.0,0.734,141.0,167,0.844311377245509,2008
182,19-02-2009,170893000000.0,0.8266,142.45,167,0.8529940119760479,2008
183,20-02-2009,216161000000.0,0.5161,146.2,167,0.8754491017964071,2008
184,24-02-2009,286407000000.0,0.5621,151.6,167,0.9077844311377246,2008
185,25-02-2009,213816000000.0,0.795,156.0,167,0.9341317365269461,2008
186,26-02-2009,619539000000.0,0.857,155.05,167,0.9284431137724551,2008
187,27-02-2009,581670000000.0,0.7716,158.0,167,0.9461077844311377,2008
188,02-03-2009,184870000000.0,0.8303,153.0,167,0.9161676646706587,2008
189,03-03-2009,1786100000000.0,0.9405,152.5,167,0.9131736526946108,2008
190,04-03-2009,110697000000.0,0.8707,145.0,167,0.8682634730538922,2008
191,05-03-2009,57475460000.0,0.5327,147.4,167,0.8826347305389222,2008
192,06-03-2009,3244450000000.0,0.9927,143.5,167,0.8592814371257484,2008
193,09-03-2009,268188000000.0,0.8377,148.9,167,0.8916167664670659,2008
194,12-03-2009,50369675000.0,0.5042,146.0,167,0.874251497005988,2008
195,13-03-2009,1114160000000.0,0.743,145.0,167,0.8682634730538922,2008
196,16-03-2009,117941000000.0,0.5037,148.0,167,0.8862275449101796,2008
197,17-03-2009,352124000000.0,0.9537,144.75,167,0.8667664670658682,2008
198,18-03-2009,194397000000.0,0.5801,148.0,167,0.8862275449101796,2008
199,19-03-2009,369450000000.0,0.5824,150.0,167,0.8982035928143712,2008
200,20-03-2009,65972785000.0,0.652,150.05,167,0.8985029940119761,2008
201,23-03-2009,442356000000.0,0.3372,160.1,167,0.9586826347305389,2008
202,24-03-2009,282023000000.0,0.5064,165.8,167,0.9928143712574851,2008
203,25-03-2009,132995000000.0,0.6662,164.8,167,0.9868263473053893,2008
204,26-03-2009,170498000000.0,0.7388,165.05,167,0.9883233532934133,2008
205,27-03-2009,139563000000.0,0.5417,170.0,167,1.0179640718562875,2008
206,30-03-2009,1028650000000.0,0.9487,161.0,167,0.9640718562874252,2008
207,31-03-2009,226366000000.0,0.5926,169.0,167,1.0119760479041917,2008
208,01-04-2009,237392000000.0,0.385,181.5,167,1.0868263473053892,2008
209,02-04-2009,326138000000.0,0.6158,176.0,167,1.0538922155688624,2008
210,06-04-2009,429597000000.0,0.6624,185.0,167,1.1077844311377245,2008
211,08-04-2009,602029000000.0,0.4145,190.45,167,1.1404191616766466,2008
212,09-04-2009,294876000000.0,0.7098,187.0,167,1.1197604790419162,2008
213,13-04-2009,174091000000.0,0.6773,188.85,167,1.1308383233532935,2008
214,15-04-2009,185687000000.0,0.5579,187.0,167,1.1197604790419162,2008
215,16-04-2009,397759000000.0,0.7572,197.5,167,1.1826347305389222,2008
216,17-04-2009,339283000000.0,0.5469,199.95,167,1.1973053892215568,2008
217,20-04-2009,1566600000000.0,0.4788,218.4,167,1.3077844311377247,2008
218,21-04-2009,1692910000000.0,0.6251,228.0,167,1.3652694610778444,2008
219,22-04-2009,1202620000000.0,0.6285,235.0,167,1.407185628742515,2008
220,23-04-2009,696110000000.0,0.6253,229.0,167,1.3712574850299402,2008
221,24-04-2009,274198000000.0,0.5512,236.0,167,1.4131736526946108,2008
222,27-04-2009,113995000000.0,0.7112,229.0,167,1.3712574850299402,2008
223,28-04-2009,120613000000.0,0.7919,224.0,167,1.341317365269461,2008
224,29-04-2009,140043000000.0,0.6741,217.0,167,1.2994011976047903,2008
225,04-05-2009,238193000000.0,0.8413,229.15,167,1.3721556886227546,2008
226,05-05-2009,2467760000000.0,0.9668,230.0,167,1.377245508982036,2008
227,06-05-2009,175479000000.0,0.7891,225.0,167,1.347305389221557,2008
228,07-05-2009,854330000000.0,0.7895,236.9,167,1.418562874251497,2008
229,08-05-2009,1107330000000.0,0.7905,246.0,167,1.473053892215569,2008
230,11-05-2009,3600180000000.0,0.9726,242.0,167,1.4491017964071857,2008
231,12-05-2009,415576000000.0,0.6494,254.1,167,1.5215568862275448,2008
232,13-05-2009,1050150000000.0,0.8261,249.0,167,1.4910179640718564,2008
233,14-05-2009,83363730000.0,0.5716,248.0,167,1.4850299401197604,2008
234,15-05-2009,672748000000.0,0.8622,235.8,167,1.4119760479041916,2008
235,19-05-2009,1591350000000.0,0.9483,247.75,167,1.4835329341317365,2008
236,20-05-2009,1608980000000.0,0.6117,260.15,167,1.5577844311377245,2008
237,21-05-2009,145499000000.0,1.0,273.2,167,1.6359281437125748,2008
238,22-05-2009,314270000000.0,0.4974,286.9,167,1.7179640718562872,2008
239,25-05-2009,13767125000.0,0.9978,301.25,167,1.8038922155688624,2008
240,26-05-2009,2508720000000.0,0.6231,316.35,167,1.8943113772455091,2008
241,27-05-2009,463589000000.0,0.685,330.1,167,1.9766467065868265,2008
242,28-05-2009,52656135000.0,0.5003,346.65,167,2.0757485029940117,2008
243,29-05-2009,2883860000000.0,0.7257,364.0,167,2.179640718562874,2008
244,01-06-2009,3794410000000.0,0.8358,382.2,167,2.288622754491018,2008
245,02-06-2009,301291000000.0,0.9454,401.35,167,2.4032934131736527,2008
246,03-06-2009,79569760000.0,1.0,421.45,167,2.5236526946107785,2008
247,04-06-2009,10156200000000.0,0.7781,409.95,167,2.4547904191616765,2008
248,05-06-2009,2030730000000.0,0.7229,401.0,167,2.4011976047904193,2008
249,08-06-2009,1613780000000.0,0.8647,383.95,167,2.2991017964071854,2008
250,09-06-2009,2342070000000.0,0.8865,395.0,167,2.3652694610778444,2008
251,10-06-2009,1426290000000.0,0.8161,397.9,167,2.382634730538922,2008
252,11-06-2009,1282300000000.0,0.9333,400.0,167,2.395209580838323,2008
253,12-06-2009,1852210000000.0,0.9383,395.1,167,2.365868263473054,2008
254,15-06-2009,800059000000.0,0.9035,400.0,167,2.395209580838323,2008
255,16-06-2009,394948000000.0,0.8286,410.0,167,2.4550898203592815,2008
256,17-06-2009,746477000000.0,0.8687,410.0,167,2.4550898203592815,2008
257,18-06-2009,573304000000.0,0.7077,400.0,167,2.395209580838323,2008
258,19-06-2009,435988000000.0,0.8645,395.0,167,2.3652694610778444,2008
259,22-06-2009,1167000000000.0,0.9227,395.0,167,2.3652694610778444,2008
260,23-06-2009,895552000000.0,0.647,379.9,167,2.2748502994011974,2008
261,24-06-2009,829695000000.0,0.6279,370.0,167,2.215568862275449,2008
262,25-06-2009,1500100000000.0,0.9283,384.0,167,2.2994011976047903,2008
263,26-06-2009,603880000000.0,0.7834,402.7,167,2.411377245508982,2008
264,29-06-2009,484142000000.0,0.5497,413.85,167,2.4781437125748504,2008
265,30-06-2009,264017000000.0,0.8309,395.8,167,2.370059880239521,2008
266,01-07-2009,584620000000.0,0.7551,376.05,167,2.251796407185629,2008
267,02-07-2009,713618000000.0,0.4645,372.6,167,2.2311377245508983,2008
268,03-07-2009,606807000000.0,0.7688,376.95,167,2.2571856287425147,2008
269,06-07-2009,1568390000000.0,0.83,360.4,167,2.158083832335329,2008
270,07-07-2009,274321000000.0,0.7239,346.1,167,2.0724550898203593,2008
271,08-07-2009,300538000000.0,0.5903,346.5,167,2.0748502994011977,2008
272,09-07-2009,211372000000.0,0.7794,343.0,167,2.053892215568862,2008
273,10-07-2009,199674000000.0,0.6976,344.8,167,2.0646706586826347,2008
274,13-07-2009,422911000000.0,0.9193,326.05,167,1.9523952095808383,2008
275,14-07-2009,190610000000.0,0.6623,338.0,167,2.0239520958083834,2008
276,15-07-2009,1076600000000.0,0.2393,353.2,167,2.1149700598802395,2008
277,16-07-2009,1563620000000.0,0.5816,367.0,167,2.197604790419162,2008
278,17-07-2009,1607690000000.0,0.5312,364.35,167,2.181736526946108,2008
279,20-07-2009,582937000000.0,0.5557,360.05,167,2.1559880239520957,2008
280,21-07-2009,364316000000.0,0.628,356.0,167,2.1317365269461077,2008
281,22-07-2009,992494000000.0,0.8148,349.2,167,2.091017964071856,2008
282,23-07-2009,693447000000.0,0.6724,375.0,167,2.245508982035928,2008
283,24-07-2009,774444000000.0,0.5548,376.4,167,2.2538922155688623,2008
284,27-07-2009,386179000000.0,0.6675,376.4,167,2.2538922155688623,2008
285,28-07-2009,974976000000.0,0.7513,365.0,167,2.18562874251497,2008
286,29-07-2009,421839000000.0,0.6105,349.9,167,2.0952095808383233,2008
287,30-07-2009,455678000000.0,0.6371,348.0,167,2.0838323353293413,2008
288,31-07-2009,922421000000.0,0.544,338.0,167,2.0239520958083834,2008
289,03-08-2009,2018850000000.0,0.7883,333.0,167,1.9940119760479043,2008
290,04-08-2009,452182000000.0,0.5741,336.6,167,2.0155688622754493,2008
291,05-08-2009,811711000000.0,0.6325,328.0,167,1.964071856287425,2008
292,06-08-2009,433528000000.0,0.4721,325.0,167,1.9461077844311376,2008
293,07-08-2009,280332000000.0,0.6243,314.5,167,1.8832335329341316,2008
294,10-08-2009,2158050000000.0,0.2846,299.0,167,1.7904191616766467,2008
295,11-08-2009,858969000000.0,0.724,285.9,167,1.7119760479041914,2008
296,12-08-2009,617263000000.0,0.4128,284.85,167,1.7056886227544912,2008
297,13-08-2009,489046000000.0,0.4377,291.0,167,1.7425149700598803,2008
298,14-08-2009,736995000000.0,0.6795,290.0,167,1.7365269461077844,2008
299,17-08-2009,194323000000.0,0.5731,281.25,167,1.6841317365269461,2008
300,18-08-2009,358798000000.0,0.5305,281.3,167,1.6844311377245509,2008
301,19-08-2009,315443000000.0,0.5963,270.0,167,1.6167664670658684,2008
302,20-08-2009,354349000000.0,0.646,265.0,167,1.5868263473053892,2008
303,21-08-2009,900867000000.0,0.7417,268.0,167,1.6047904191616766,2008
304,24-08-2009,919138000000.0,0.658,272.0,167,1.6287425149700598,2008
305,25-08-2009,1910350000000.0,0.4536,275.0,167,1.6467065868263473,2008
306,26-08-2009,508022000000.0,0.7165,279.5,167,1.6736526946107784,2008
307,27-08-2009,1241080000000.0,0.6537,287.0,167,1.718562874251497,2008
308,28-08-2009,726808000000.0,0.7754,289.95,167,1.7362275449101796,2008
309,31-08-2009,811354000000.0,0.7479,279.95,167,1.6763473053892215,2008
310,01-09-2009,511134000000.0,0.611,284.5,167,1.7035928143712575,2008
311,02-09-2009,340494000000.0,0.6678,284.7,167,1.7047904191616765,2008
312,03-09-2009,1566050000000.0,0.5868,275.05,167,1.6470059880239523,2008
313,04-09-2009,945633000000.0,0.4973,273.0,167,1.6347305389221556,2008
314,07-09-2009,495127000000.0,0.5679,275.05,167,1.6470059880239523,2008
315,08-09-2009,1057530000000.0,0.5816,268.75,167,1.6092814371257484,2008
316,09-09-2009,476390000000.0,0.68,266.75,167,1.597305389221557,2008
317,10-09-2009,824788000000.0,0.6118,261.75,167,1.5673652694610778,2008
318,11-09-2009,814811000000.0,0.5612,252.9,167,1.5143712574850299,2008
319,14-09-2009,334869000000.0,0.5897,254.0,167,1.5209580838323353,2008
320,15-09-2009,736509000000.0,0.714,255.6,167,1.5305389221556887,2008
321,16-09-2009,498465000000.0,0.6022,258.0,167,1.5449101796407185,2008
322,17-09-2009,1101210000000.0,0.7028,258.05,167,1.5452095808383235,2008
323,18-09-2009,7479970000000.0,0.4965,269.2,167,1.6119760479041916,2008
324,22-09-2009,12060700000000.0,0.5072,296.3,167,1.7742514970059882,2008
325,23-09-2009,5025690000000.0,0.4133,293.0,167,1.7544910179640718,2008
326,24-09-2009,1649220000000.0,0.5261,285.0,167,1.7065868263473054,2008
327,25-09-2009,1615850000000.0,0.4402,283.0,167,1.6946107784431137,2008
328,29-09-2009,1315450000000.0,0.588,278.85,167,1.6697604790419163,2008
329,30-09-2009,1128260000000.0,0.5817,281.4,167,1.6850299401197604,2008
330,01-10-2009,7604990000000.0,0.4555,291.0,167,1.7425149700598803,2008
331,05-10-2009,14204100000000.0,0.3852,300.0,167,1.7964071856287425,2008
332,06-10-2009,2773890000000.0,0.3864,298.25,167,1.785928143712575,2008
333,07-10-2009,3116680000000.0,0.4899,308.85,167,1.8494011976047906,2008
334,08-10-2009,8433480000000.0,0.4097,331.0,167,1.9820359281437125,2008
335,09-10-2009,5291890000000.0,0.3792,321.95,167,1.9278443113772454,2008
336,12-10-2009,3746950000000.0,0.4956,326.0,167,1.9520958083832336,2008
337,14-10-2009,10614100000000.0,0.4348,346.0,167,2.07185628742515,2008
338,15-10-2009,7742180000000.0,0.4573,337.85,167,2.023053892215569,2008
339,16-10-2009,3439060000000.0,0.5011,321.8,167,1.9269461077844312,2008
340,17-10-2009,1337800000000.0,0.3945,333.0,167,1.9940119760479043,2008
341,20-10-2009,3750520000000.0,0.5872,330.0,167,1.9760479041916168,2008
342,21-10-2009,6136600000000.0,0.4968,328.5,167,1.967065868263473,2008
343,22-10-2009,2523260000000.0,0.5634,329.05,167,1.9703592814371258,2008
344,23-10-2009,1767180000000.0,0.5098,317.0,167,1.8982035928143712,2008
345,26-10-2009,1341070000000.0,0.4788,311.0,167,1.8622754491017963,2008
346,27-10-2009,2678680000000.0,0.5639,301.05,167,1.8026946107784432,2008
347,28-10-2009,1809930000000.0,0.5772,310.4,167,1.8586826347305387,2008
348,29-10-2009,2333350000000.0,0.417,319.0,167,1.910179640718563,2008
349,30-10-2009,1534870000000.0,0.5725,308.0,167,1.844311377245509,2008
350,03-11-2009,755075000000.0,0.4671,293.15,167,1.755389221556886,2008
351,04-11-2009,649278000000.0,0.3884,302.1,167,1.8089820359281439,2008
352,05-11-2009,607907000000.0,0.5188,300.85,167,1.801497005988024,2008
353,06-11-2009,735783000000.0,0.6142,297.95,167,1.784131736526946,2008
354,09-11-2009,3347370000000.0,0.6964,300.0,167,1.7964071856287425,2008
355,10-11-2009,9886010000000.0,0.3491,314.25,167,1.8817365269461077,2008
